# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-446353	Cell-extracellular matrix interactions	5	12	0.0020754049244820698	0.008941486090848175
R-HSA-264870	Caspase-mediated cleavage of cytoskeletal proteins	5	12	0.0020754049244820698	0.008941486090848175
R-HSA-430116	GP1b-IX-V activation signalling	5	12	0.0020754049244820698	0.008941486090848175
R-HSA-451308	Activation of Ca-permeable Kainate Receptor	5	12	0.0020754049244820698	0.008941486090848175
R-HSA-2029481	FCGR activation	5	12	0.0020754049244820698	0.008941486090848175
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	7	23	0.002256594896972679	0.009158172557867137
R-HSA-354192	Integrin signaling	7	23	0.002256594896972679	0.009158172557867137
R-HSA-171319	Telomere Extension By Telomerase	7	23	0.002256594896972679	0.009158172557867137
R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	3	4	0.002281565637238677	0.009158172557867137
R-HSA-5654733	Negative regulation of FGFR4 signaling	7	23	0.002256594896972679	0.009158172557867137
R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	3	4	0.002281565637238677	0.009158172557867137
R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	3	4	0.002281565637238677	0.009158172557867137
R-HSA-390650	Histamine receptors	3	4	0.002281565637238677	0.009158172557867137
R-HSA-417973	Adenosine P1 receptors	3	4	0.002281565637238677	0.009158172557867137
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	10	42	0.002197843241297786	0.009158172557867137
R-HSA-1251932	PLCG1 events in ERBB2 signaling	3	4	0.002281565637238677	0.009158172557867137
R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	13	64	0.002411839592918315	0.00964735837167326
R-HSA-8939902	Regulation of RUNX2 expression and activity	14	72	0.0025693015312222337	0.010241521381399738
R-HSA-201688	WNT mediated activation of DVL	4	8	0.002728665484130039	0.010727767040346864
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	4	8	0.002728665484130039	0.010727767040346864
R-HSA-164944	Nef and signal transduction	4	8	0.002728665484130039	0.010727767040346864
R-HSA-9034864	Activated NTRK3 signals through RAS	4	8	0.002728665484130039	0.010727767040346864
R-HSA-6782135	Dual incision in TC-NER	13	65	0.0027863853247041335	0.01087397960339408
R-HSA-163560	Triglyceride catabolism	6	18	0.0027942717621962138	0.01087397960339408
R-HSA-210993	Tie2 Signaling	6	18	0.0027942717621962138	0.01087397960339408
R-HSA-182971	EGFR downregulation	8	30	0.0028120904230922957	0.010906350694966066
R-HSA-450302	activated TAK1 mediates p38 MAPK activation	7	24	0.0029560460056323352	0.011426063348370104
R-HSA-2871837	FCERI mediated NF-kB activation	15	81	0.0030196934743654345	0.01163291311601181
R-HSA-9609690	HCMV Early Events	20	122	0.0030955984620937354	0.011845823448278694
R-HSA-9679191	Potential therapeutics for SARS	9	37	0.003094347726601642	0.011845823448278694
R-HSA-428540	Activation of RAC1	5	13	0.003139011511580431	0.011853898734520838
R-HSA-203615	eNOS activation	5	13	0.003139011511580431	0.011853898734520838
R-HSA-180336	SHC1 events in EGFR signaling	5	13	0.003139011511580431	0.011853898734520838
R-HSA-209543	p75NTR recruits signalling complexes	5	13	0.003139011511580431	0.011853898734520838
R-HSA-1169091	Activation of NF-kappaB in B cells	13	66	0.003207121957504154	0.012071396744966456
R-HSA-6807878	COPI-mediated anterograde transport	17	99	0.0037721564151970296	0.014109291625680798
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	7	25	0.0038100003518824455	0.014109291625680798
R-HSA-6804760	Regulation of TP53 Activity through Methylation	6	19	0.0037948282364693316	0.014109291625680798
R-HSA-5654726	Negative regulation of FGFR1 signaling	7	25	0.0038100003518824455	0.014109291625680798
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	6	19	0.0037948282364693316	0.014109291625680798
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	17	100	0.004196112117318927	0.015467288830471038
R-HSA-195253	Degradation of beta-catenin by the destruction complex	13	68	0.0042036534103719195	0.015467288830471038
R-HSA-6781823	Formation of TC-NER Pre-Incision Complex	11	53	0.004273572759622943	0.015674317980981275
R-HSA-5655302	Signaling by FGFR1 in disease	8	32	0.0043433356104491515	0.015879456308266326
R-HSA-198323	AKT phosphorylates targets in the cytosol	5	14	0.004545596937711839	0.01609192403595334
R-HSA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase	5	14	0.004545596937711839	0.01609192403595334
R-HSA-174414	Processive synthesis on the C-strand of the telomere	5	14	0.004545596937711839	0.01609192403595334
R-HSA-1253288	Downregulation of ERBB4 signaling	4	9	0.00458367522626894	0.01609192403595334
R-HSA-8849469	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	4	9	0.00458367522626894	0.01609192403595334
R-HSA-5467337	APC truncation mutants have impaired AXIN binding	5	14	0.004545596937711839	0.01609192403595334
R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	5	14	0.004545596937711839	0.01609192403595334
R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	5	14	0.004545596937711839	0.01609192403595334
R-HSA-4419969	Depolymerisation of the Nuclear Lamina	5	14	0.004545596937711839	0.01609192403595334
R-HSA-74751	Insulin receptor signalling cascade	4	9	0.00458367522626894	0.01609192403595334
R-HSA-9026519	Activated NTRK2 signals through RAS	4	9	0.00458367522626894	0.01609192403595334
R-HSA-8948747	Regulation of PTEN localization	4	9	0.00458367522626894	0.01609192403595334
R-HSA-9010642	ROBO receptors bind AKAP5	4	9	0.00458367522626894	0.01609192403595334
R-HSA-180024	DARPP-32 events	7	26	0.004838858116002993	0.016884526192010446
R-HSA-5654727	Negative regulation of FGFR2 signaling	7	26	0.004838858116002993	0.016884526192010446
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	11	54	0.0049657895170131	0.017274928380397084
R-HSA-5625900	RHO GTPases activate CIT	6	20	0.005038129633328804	0.01742100246705261
R-HSA-5627117	RHO GTPases Activate ROCKs	6	20	0.005038129633328804	0.01742100246705261
R-HSA-2871809	FCERI mediated Ca+2 mobilization	8	33	0.005315873295213201	0.01809619879938502
R-HSA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-175474	Assembly Of The HIV Virion	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-9032500	Activated NTRK2 signals through FYN	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-8865999	MET activates PTPN11	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-114516	Disinhibition of SNARE formation	3	5	0.0053437381472051584	0.01809619879938502
R-HSA-3214858	RMTs methylate histone arginines	13	70	0.0054361689239833515	0.018355064484508493
R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	7	27	0.006063555226501119	0.020413376539657725
R-HSA-5685942	HDR through Homologous Recombination (HRR)	10	48	0.006148161483022284	0.020637688252951994
R-HSA-8878166	Transcriptional regulation by RUNX2	5	15	0.00634850725598797	0.021063833323335807
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	5	15	0.00634850725598797	0.021063833323335807
R-HSA-1170546	Prolactin receptor signaling	5	15	0.00634850725598797	0.021063833323335807
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	5	15	0.00634850725598797	0.021063833323335807
R-HSA-5205685	PINK1-PRKN Mediated Mitophagy	6	21	0.006555949144969039	0.021689422531482584
R-HSA-5687128	MAPK6/MAPK4 signaling	15	88	0.006756696413247957	0.022289331846001882
R-HSA-1169408	ISG15 antiviral mechanism	13	72	0.006942017746395497	0.02283506124029235
R-HSA-5689880	Ub-specific processing proteases	27	194	0.007042593202937041	0.022867078273267224
R-HSA-937042	IRAK2 mediated activation of TAK1 complex	4	10	0.007131022667099012	0.022867078273267224
R-HSA-442729	CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde	4	10	0.007131022667099012	0.022867078273267224
R-HSA-170660	Adenylate cyclase activating pathway	4	10	0.007131022667099012	0.022867078273267224
R-HSA-2465910	MASTL Facilitates Mitotic Progression	4	10	0.007131022667099012	0.022867078273267224
R-HSA-375281	Hormone ligand-binding receptors	4	10	0.007131022667099012	0.022867078273267224
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	4	10	0.007131022667099012	0.022867078273267224
R-HSA-167044	Signalling to RAS	4	10	0.007131022667099012	0.022867078273267224
R-HSA-110056	MAPK3 (ERK1) activation	4	10	0.007131022667099012	0.022867078273267224
R-HSA-444209	Free fatty acid receptors	2	2	0.007193178245427366	0.0229382461826406
R-HSA-211736	Stimulation of the cell death response by PAK-2p34	2	2	0.007193178245427366	0.0229382461826406
R-HSA-202424	Downstream TCR signaling	16	97	0.007247570456254136	0.02304767557833725
R-HSA-69473	G2/M DNA damage checkpoint	13	73	0.007809741343492586	0.02469857592928234
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	13	73	0.007809741343492586	0.02469857592928234
R-HSA-392517	Rap1 signalling	5	16	0.00859936680106128	0.026972877288574726
R-HSA-1963640	GRB2 events in ERBB2 signaling	5	16	0.00859936680106128	0.026972877288574726
R-HSA-205043	NRIF signals cell death from the nucleus	5	16	0.00859936680106128	0.026972877288574726
R-HSA-1257604	PIP3 activates AKT signaling	15	91	0.009212662663346872	0.02881781127390248
R-HSA-5693548	Sensing of DNA Double Strand Breaks	3	6	0.010015660721313359	0.03025783817912562
R-HSA-8857538	PTK6 promotes HIF1A stabilization	3	6	0.010015660721313359	0.03025783817912562
R-HSA-5660668	CLEC7A/inflammasome pathway	3	6	0.010015660721313359	0.03025783817912562
R-HSA-193670	p75NTR negatively regulates cell cycle via SC1	3	6	0.010015660721313359	0.03025783817912562
R-HSA-8851907	MET activates PI3K/AKT signaling	3	6	0.010015660721313359	0.03025783817912562
R-HSA-176417	Phosphorylation of Emi1	3	6	0.010015660721313359	0.03025783817912562
R-HSA-392154	Nitric oxide stimulates guanylate cyclase	3	6	0.010015660721313359	0.03025783817912562
R-HSA-9634635	Estrogen-stimulated signaling through PRKCZ	3	6	0.010015660721313359	0.03025783817912562
R-HSA-2428928	IRS-related events triggered by IGF1R	3	6	0.010015660721313359	0.03025783817912562
R-HSA-9603381	Activated NTRK3 signals through PI3K	3	6	0.010015660721313359	0.03025783817912562
R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	3	6	0.010015660721313359	0.03025783817912562
R-HSA-3656532	TGFBR1 KD Mutants in Cancer	3	6	0.010015660721313359	0.03025783817912562
R-HSA-5674499	Negative feedback regulation of MAPK pathway	3	6	0.010015660721313359	0.03025783817912562
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	9	44	0.010337257055820878	0.030718536165207155
R-HSA-9020956	Interleukin-27 signaling	4	11	0.010462497944770032	0.030718536165207155
R-HSA-9014325	TICAM1,TRAF6-dependent induction of TAK1 complex	4	11	0.010462497944770032	0.030718536165207155
R-HSA-9645460	Alpha-protein kinase 1 signaling pathway	4	11	0.010462497944770032	0.030718536165207155
R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	4	11	0.010462497944770032	0.030718536165207155
R-HSA-196025	Formation of annular gap junctions	4	11	0.010462497944770032	0.030718536165207155
R-HSA-376172	DSCAM interactions	4	11	0.010462497944770032	0.030718536165207155
R-HSA-388841	Costimulation by the CD28 family	4	11	0.010462497944770032	0.030718536165207155
R-HSA-2586552	Signaling by Leptin	4	11	0.010462497944770032	0.030718536165207155
R-HSA-5675482	Regulation of necroptotic cell death	4	11	0.010462497944770032	0.030718536165207155
R-HSA-390666	Serotonin receptors	4	11	0.010462497944770032	0.030718536165207155
R-HSA-933541	TRAF6 mediated IRF7 activation	6	23	0.010541106319442614	0.03087038279265337
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	8	37	0.010937053061121102	0.03186735257402798
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	8	37	0.010937053061121102	0.03186735257402798
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	7	30	0.011125252091149162	0.03225199343595767
R-HSA-3928663	EPHA-mediated growth cone collapse	7	30	0.011125252091149162	0.03225199343595767
R-HSA-936964	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	5	17	0.0113469987075109	0.032729533960358076
R-HSA-432142	Platelet sensitization by LDL	5	17	0.0113469987075109	0.032729533960358076
R-HSA-5663220	RHO GTPases Activate Formins	20	137	0.011417643678700306	0.032850764268541235
R-HSA-9616222	Transcriptional regulation of granulopoiesis	13	78	0.013504125292924047	0.03875683959069201
R-HSA-9013973	TICAM1-dependent activation of IRF3/IRF7	4	12	0.014656044454932779	0.040738835434050436
R-HSA-5617833	Cilium Assembly	5	18	0.014636509071736714	0.040738835434050436
R-HSA-111465	Apoptotic cleavage of cellular proteins	5	18	0.014636509071736714	0.040738835434050436
R-HSA-8984722	Interleukin-35 Signalling	4	12	0.014656044454932779	0.040738835434050436
R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	4	12	0.014656044454932779	0.040738835434050436
R-HSA-1236394	Signaling by ERBB4	5	18	0.014636509071736714	0.040738835434050436
R-HSA-170968	Frs2-mediated activation	4	12	0.014656044454932779	0.040738835434050436
R-HSA-933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	4	12	0.014656044454932779	0.040738835434050436
R-HSA-190873	Gap junction degradation	4	12	0.014656044454932779	0.040738835434050436
R-HSA-5689877	Josephin domain DUBs	4	12	0.014656044454932779	0.040738835434050436
R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	4	12	0.014656044454932779	0.040738835434050436
R-HSA-179812	GRB2 events in EGFR signaling	4	12	0.014656044454932779	0.040738835434050436
R-HSA-9020558	Interleukin-2 signaling	4	12	0.014656044454932779	0.040738835434050436
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	8	39	0.015001462495864717	0.041598258321866415
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	6	25	0.01599349956965621	0.04413590746626281
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	6	25	0.01599349956965621	0.04413590746626281
R-HSA-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	3	7	0.01643070781037919	0.044486916429988935
R-HSA-1489509	DAG and IP3 signaling	3	7	0.01643070781037919	0.044486916429988935
R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	3	7	0.01643070781037919	0.044486916429988935
R-HSA-164843	2-LTR circle formation	3	7	0.01643070781037919	0.044486916429988935
R-HSA-9635465	Suppression of apoptosis	3	7	0.01643070781037919	0.044486916429988935
R-HSA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 	3	7	0.01643070781037919	0.044486916429988935
R-HSA-9027277	Erythropoietin activates Phospholipase C gamma (PLCG)	3	7	0.01643070781037919	0.044486916429988935
R-HSA-444257	RSK activation	3	7	0.01643070781037919	0.044486916429988935
R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	5	19	0.018508537941254663	0.049877468442629934
R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	5	19	0.018508537941254663	0.049877468442629934
