# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	21	100	7.858486556884956e-05	0.0003552497433248177
R-HSA-9635465	Suppression of apoptosis	5	7	7.897880082635441e-05	0.0003552497433248177
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	5	7	7.897880082635441e-05	0.0003552497433248177
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	17	72	8.103126042916427e-05	0.0003630580301259821
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	8	19	8.41061519975387e-05	0.0003753687017166416
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	21	101	9.145928662515791e-05	0.0004066038827870392
R-HSA-6781823	Formation of TC-NER Pre-Incision Complex	14	53	9.374062590538861e-05	0.00041513705758100674
R-HSA-114604	GPVI-mediated activation cascade	11	35	9.571396724154601e-05	0.0004222458477925126
R-HSA-69473	G2/M DNA damage checkpoint	17	73	9.743851326130487e-05	0.0004282067996579184
R-HSA-975110	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	7	15	0.00010822990944548715	0.0004738156722670754
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	10	30	0.00011420688917388868	0.0004980809957507617
R-HSA-8851805	MET activates RAS signaling	6	11	0.00011670982624198589	0.0004995006369386486
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	6	11	0.00011670982624198589	0.0004995006369386486
R-HSA-5655291	Signaling by FGFR4 in disease	6	11	0.00011670982624198589	0.0004995006369386486
R-HSA-8934903	Receptor Mediated Mitophagy	6	11	0.00011670982624198589	0.0004995006369386486
R-HSA-5675482	Regulation of necroptotic cell death	6	11	0.00011670982624198589	0.0004995006369386486
R-HSA-5685942	HDR through Homologous Recombination (HRR)	13	48	0.00012580328962337358	0.0005364177442305187
R-HSA-5625900	RHO GTPases activate CIT	8	20	0.00012981380863071423	0.0005514682907386267
R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	11	37	0.0001675562344373436	0.0007091771250908971
R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	7	16	0.00017837637495015193	0.0007521974340728833
R-HSA-4551638	SUMOylation of chromatin organization proteins	15	63	0.00019035543824861865	0.0007997717497112293
R-HSA-5205685	PINK1-PRKN Mediated Mitophagy	8	21	0.00019421322228928465	0.0008081139847320788
R-HSA-201688	WNT mediated activation of DVL	5	8	0.00019586372079818476	0.0008081139847320788
R-HSA-164944	Nef and signal transduction	5	8	0.00019586372079818476	0.0008081139847320788
R-HSA-450520	HuR (ELAVL1) binds and stabilizes mRNA	5	8	0.00019586372079818476	0.0008081139847320788
R-HSA-9034864	Activated NTRK3 signals through RAS	5	8	0.00019586372079818476	0.0008081139847320788
R-HSA-5656169	Termination of translesion DNA synthesis	10	32	0.0002097288573451617	0.0008622186357523314
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	12	44	0.0002120410393431178	0.0008686109718805575
R-HSA-2029481	FCGR activation	6	12	0.00021669134016152317	0.0008782507673684349
R-HSA-210990	PECAM1 interactions	6	12	0.00021669134016152317	0.0008782507673684349
R-HSA-389359	CD28 dependent Vav1 pathway	6	12	0.00021669134016152317	0.0008782507673684349
R-HSA-3134973	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	4	5	0.0002401172973461277	0.0009663668072140648
R-HSA-2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	4	5	0.0002401172973461277	0.0009663668072140648
R-HSA-917937	Iron uptake and transport	9	27	0.00025183582544466277	0.0010099849363112874
R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	7	17	0.00028115398138652497	0.0011158602652261043
R-HSA-9022699	MECP2 regulates neuronal receptors and channels	7	17	0.00028115398138652497	0.0011158602652261043
R-HSA-198753	ERK/MAPK targets	7	17	0.00028115398138652497	0.0011158602652261043
R-HSA-389357	CD28 dependent PI3K/Akt signaling	8	22	0.0002826789837663445	0.0011180441185517141
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	22	117	0.00029256765722191944	0.0011531790475379437
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	44	306	0.00034014848697421613	0.0013361312142446092
R-HSA-9619483	Activation of AMPK downstream of NMDARs	9	28	0.00034349149728225885	0.0013446578408967608
R-HSA-9664323	FCGR3A-mediated IL10 synthesis	11	40	0.00035786942909801724	0.0013961776706647134
R-HSA-8941856	RUNX3 regulates NOTCH signaling	6	13	0.00037363438511969256	0.0014381162407123736
R-HSA-428540	Activation of RAC1	6	13	0.00037363438511969256	0.0014381162407123736
R-HSA-3270619	IRF3-mediated induction of type I IFN	6	13	0.00037363438511969256	0.0014381162407123736
R-HSA-180336	SHC1 events in EGFR signaling	6	13	0.00037363438511969256	0.0014381162407123736
R-HSA-373753	Nephrin family interactions	8	23	0.0004015030534988417	0.0015402140547263257
R-HSA-74751	Insulin receptor signalling cascade	5	9	0.00040990330642825466	0.001561990340442552
R-HSA-9026519	Activated NTRK2 signals through RAS	5	9	0.00040990330642825466	0.001561990340442552
R-HSA-5617833	Cilium Assembly	7	18	0.0004266071516070133	0.0016149122207697831
R-HSA-111465	Apoptotic cleavage of cellular proteins	7	18	0.0004266071516070133	0.0016149122207697831
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	8	24	0.0005579279187944222	0.00208450593764561
R-HSA-429947	Deadenylation of mRNA	8	24	0.0005579279187944222	0.00208450593764561
R-HSA-982772	Growth hormone receptor signaling	8	24	0.0005579279187944222	0.00208450593764561
R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	8	24	0.0005579279187944222	0.00208450593764561
R-HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	11	42	0.0005663936855985065	0.0021092647966931394
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	9	30	0.0006096414510463049	0.0021648877534059187
R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	9	30	0.0006096414510463049	0.0021648877534059187
R-HSA-174414	Processive synthesis on the C-strand of the telomere	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-8853659	RET signaling	10	36	0.0006049273515241637	0.0021648877534059187
R-HSA-5602636	IKBKB deficiency causes SCID	3	3	0.0006090193566642654	0.0021648877534059187
R-HSA-5603027	IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)	3	3	0.0006090193566642654	0.0021648877534059187
R-HSA-418885	DCC mediated attractive signaling	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-4419969	Depolymerisation of the Nuclear Lamina	6	14	0.0006071577444675168	0.0021648877534059187
R-HSA-5673000	RAF activation	10	36	0.0006049273515241637	0.0021648877534059187
R-HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer	3	3	0.0006090193566642654	0.0021648877534059187
R-HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer	3	3	0.0006090193566642654	0.0021648877534059187
R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	7	19	0.0006263994013708221	0.00221070804114564
R-HSA-3371571	HSF1-dependent transactivation	7	19	0.0006263994013708221	0.00221070804114564
R-HSA-193670	p75NTR negatively regulates cell cycle via SC1	4	6	0.0006718155729593319	0.002342165538554266
R-HSA-176417	Phosphorylation of Emi1	4	6	0.0006718155729593319	0.002342165538554266
R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	4	6	0.0006718155729593319	0.002342165538554266
R-HSA-3656532	TGFBR1 KD Mutants in Cancer	4	6	0.0006718155729593319	0.002342165538554266
R-HSA-176187	Activation of ATR in response to replication stress	10	37	0.0007669166541262964	0.002610247484518878
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	8	25	0.0007601634008848197	0.002610247484518878
R-HSA-9679191	Potential therapeutics for SARS	10	37	0.0007669166541262964	0.002610247484518878
R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	10	37	0.0007669166541262964	0.002610247484518878
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	5	10	0.0007626540652000351	0.002610247484518878
R-HSA-8875656	MET receptor recycling	5	10	0.0007626540652000351	0.002610247484518878
R-HSA-167044	Signalling to RAS	5	10	0.0007626540652000351	0.002610247484518878
R-HSA-74749	Signal attenuation	5	10	0.0007626540652000351	0.002610247484518878
R-HSA-5627117	RHO GTPases Activate ROCKs	7	20	0.0008937916436271063	0.0030330740095866593
R-HSA-3928665	EPH-ephrin mediated repulsion of cells	12	51	0.0009186161531864691	0.0031064075430311017
R-HSA-399954	Sema3A PAK dependent Axon repulsion	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5099900	WNT5A-dependent internalization of FZD4	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-1170546	Prolactin receptor signaling	6	15	0.0009397763011611092	0.0031064075430311017
R-HSA-180024	DARPP-32 events	8	26	0.0010173864211480107	0.0033532822559102535
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	9	32	0.0010243803398684351	0.0033666597416306446
R-HSA-2514853	Condensation of Prometaphase Chromosomes	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-68962	Activation of the pre-replicative complex	9	33	0.0013041553455690443	0.00419010134836889
R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-9022692	Regulation of MECP2 expression and activity	9	33	0.0013041553455690443	0.00419010134836889
R-HSA-8875555	MET activates RAP1 and RAC1	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-5625970	RHO GTPases activate KTN1	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-193692	Regulated proteolysis of p75NTR	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-1059683	Interleukin-6 signaling	5	11	0.0013009409310298344	0.00419010134836889
R-HSA-1963640	GRB2 events in ERBB2 signaling	6	16	0.0013966162568665361	0.0044621694892086824
R-HSA-180292	GAB1 signalosome	6	16	0.0013966162568665361	0.0044621694892086824
R-HSA-8941855	RUNX3 regulates CDKN1A transcription	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-111933	Calmodulin induced events	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-444257	RSK activation	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-112412	SOS-mediated signalling	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-9637628	Modulation by Mtb of host immune system	4	7	0.0014622646024822768	0.0045825614728064795
R-HSA-2500257	Resolution of Sister Chromatid Cohesion	21	123	0.0014722903654988163	0.004601408853479952
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	11	47	0.001558354716449655	0.004857154510238462
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	12	54	0.0015676345256138112	0.004872836858750789
R-HSA-9615710	Late endosomal microautophagy	9	34	0.0016423637273452428	0.005091327554770253
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	7	22	0.0016920017272210501	0.005231067334562115
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	8	28	0.0017382163207816524	0.005359500322410095
R-HSA-3214858	RMTs methylate histone arginines	14	70	0.0019467623653090156	0.005986424753376517
R-HSA-196299	Beta-catenin phosphorylation cascade	6	17	0.002005050225300527	0.006116469703243894
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	6	17	0.002005050225300527	0.006116469703243894
R-HSA-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	6	17	0.002005050225300527	0.006116469703243894
R-HSA-179812	GRB2 events in EGFR signaling	5	12	0.0020754049244820698	0.006297591133282894
R-HSA-176974	Unwinding of DNA	5	12	0.0020754049244820698	0.006297591133282894
R-HSA-933541	TRAF6 mediated IRF7 activation	7	23	0.002256594896972679	0.006642019761199905
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	7	23	0.002256594896972679	0.006642019761199905
R-HSA-171319	Telomere Extension By Telomerase	7	23	0.002256594896972679	0.006642019761199905
R-HSA-166208	mTORC1-mediated signalling	7	23	0.002256594896972679	0.006642019761199905
R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	3	4	0.002281565637238677	0.006642019761199905
R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	3	4	0.002281565637238677	0.006642019761199905
R-HSA-1251932	PLCG1 events in ERBB2 signaling	3	4	0.002281565637238677	0.006642019761199905
R-HSA-209563	Axonal growth stimulation	3	4	0.002281565637238677	0.006642019761199905
R-HSA-72187	mRNA 3'-end processing	12	57	0.0025544162987151523	0.007417507581332353
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	11	50	0.0026448356694890682	0.0076606730123837405
R-HSA-8876725	Protein methylation	6	18	0.0027942717621962138	0.008052838470449892
R-HSA-1227986	Signaling by ERBB2	6	18	0.0027942717621962138	0.008052838470449892
R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	8	30	0.0028120904230922957	0.00808387898568136
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	14	73	0.002937139605578615	0.008422247818996679
R-HSA-9648002	RAS processing	7	24	0.0029560460056323352	0.008455323612120421
R-HSA-3232142	SUMOylation of ubiquitinylation proteins	9	38	0.0037558110471694896	0.010716207142048271
R-HSA-5628897	TP53 Regulates Metabolic Genes	15	83	0.003849001909782403	0.010954851589380685
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	18	108	0.004070604676303592	0.011556890009208466
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	14	76	0.004307288736482985	0.012198667112953048
R-HSA-1251985	Nuclear signaling by ERBB4	8	32	0.0043433356104491515	0.012240309447629426
R-HSA-5655302	Signaling by FGFR1 in disease	8	32	0.0043433356104491515	0.012240309447629426
R-HSA-198693	AKT phosphorylates targets in the nucleus	4	9	0.00458367522626894	0.012341491747724117
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	5	14	0.004545596937711839	0.012341491747724117
R-HSA-5673001	RAF/MAP kinase cascade	20	126	0.004521099022151611	0.012341491747724117
R-HSA-6783310	Fanconi Anemia Pathway	9	39	0.004523081120964965	0.012341491747724117
R-HSA-177504	Retrograde neurotrophin signalling	5	14	0.004545596937711839	0.012341491747724117
R-HSA-2691232	Constitutive Signaling by NOTCH1 HD Domain Mutants	5	14	0.004545596937711839	0.012341491747724117
R-HSA-69166	Removal of the Flap Intermediate	5	14	0.004545596937711839	0.012341491747724117
R-HSA-1250347	SHC1 events in ERBB4 signaling	5	14	0.004545596937711839	0.012341491747724117
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	5	14	0.004545596937711839	0.012341491747724117
R-HSA-174490	Membrane binding and targetting of GAG proteins	5	14	0.004545596937711839	0.012341491747724117
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	4	9	0.00458367522626894	0.012341491747724117
R-HSA-918233	TRAF3-dependent IRF activation pathway	5	14	0.004545596937711839	0.012341491747724117
R-HSA-5467337	APC truncation mutants have impaired AXIN binding	5	14	0.004545596937711839	0.012341491747724117
R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	5	14	0.004545596937711839	0.012341491747724117
R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	5	14	0.004545596937711839	0.012341491747724117
R-HSA-139915	Activation of PUMA and translocation to mitochondria	4	9	0.00458367522626894	0.012341491747724117
R-HSA-389356	CD28 co-stimulation	4	9	0.00458367522626894	0.012341491747724117
R-HSA-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	4	9	0.00458367522626894	0.012341491747724117
R-HSA-3785653	Myoclonic epilepsy of Lafora	4	9	0.00458367522626894	0.012341491747724117
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	7	26	0.004838858116002993	0.012967687521157555
R-HSA-5655253	Signaling by FGFR2 in disease	7	26	0.004838858116002993	0.012967687521157555
R-HSA-68877	Mitotic Prometaphase	18	110	0.0049678161254210545	0.013282249640694521
R-HSA-5654688	SHC-mediated cascade:FGFR1	6	20	0.005038129633328804	0.013438917882391018
R-HSA-73762	RNA Polymerase I Transcription Initiation	10	47	0.00525684270844299	0.013989787903907447
R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-2871809	FCERI mediated Ca+2 mobilization	8	33	0.005315873295213201	0.01399376176905095
R-HSA-156842	Eukaryotic Translation Elongation	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-8849473	PTK6 Expression	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-901042	Calnexin/calreticulin cycle	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-8865999	MET activates PTPN11	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-8869496	TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	3	5	0.0053437381472051584	0.01399376176905095
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	11	55	0.005743819802947727	0.015007201170799643
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	12	63	0.006027949644334475	0.015678136603291707
R-HSA-3214841	PKMTs methylate histone lysines	12	63	0.006027949644334475	0.015678136603291707
R-HSA-8878166	Transcriptional regulation by RUNX2	5	15	0.00634850725598797	0.01632676641842646
R-HSA-844456	The NLRP3 inflammasome	5	15	0.00634850725598797	0.01632676641842646
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	5	15	0.00634850725598797	0.01632676641842646
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	5	15	0.00634850725598797	0.01632676641842646
R-HSA-68867	Assembly of the pre-replicative complex	5	15	0.00634850725598797	0.01632676641842646
R-HSA-389977	Post-chaperonin tubulin folding pathway	6	21	0.006555949144969039	0.01674760282690309
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	6	21	0.006555949144969039	0.01674760282690309
R-HSA-8853338	Signaling by FGFR3 point mutants in cancer	6	21	0.006555949144969039	0.01674760282690309
R-HSA-8866654	E3 ubiquitin ligases ubiquitinate target proteins	11	56	0.006614694572672356	0.016860121499678204
R-HSA-2132295	MHC class II antigen presentation	19	122	0.006851289721340025	0.017424455233651905
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	4	10	0.007131022667099012	0.01797644615200564
R-HSA-2465910	MASTL Facilitates Mitotic Progression	4	10	0.007131022667099012	0.01797644615200564
R-HSA-381183	ATF6 (ATF6-alpha) activates chaperone genes	4	10	0.007131022667099012	0.01797644615200564
R-HSA-110056	MAPK3 (ERK1) activation	4	10	0.007131022667099012	0.01797644615200564
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	2	2	0.007193178245427366	0.01801435687228207
R-HSA-211736	Stimulation of the cell death response by PAK-2p34	2	2	0.007193178245427366	0.01801435687228207
R-HSA-168316	Assembly of Viral Components at the Budding Site	2	2	0.007193178245427366	0.01801435687228207
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	18	114	0.00724958888110239	0.018116075047112074
R-HSA-162588	Budding and maturation of HIV virion	7	28	0.00750533486180098	0.018673794113851894
R-HSA-69205	G1/S-Specific Transcription	7	28	0.00750533486180098	0.018673794113851894
R-HSA-5689901	Metalloprotease DUBs	8	35	0.0077495291789220246	0.019239631965851867
R-HSA-5654693	FRS-mediated FGFR1 signaling	6	22	0.00837992942676221	0.020715041061414342
R-HSA-5654699	SHC-mediated cascade:FGFR2	6	22	0.00837992942676221	0.020715041061414342
R-HSA-4655427	SUMOylation of DNA methylation proteins	5	16	0.00859936680106128	0.02116625261977959
R-HSA-391160	Signal regulatory protein family interactions	5	16	0.00859936680106128	0.02116625261977959
R-HSA-73856	RNA Polymerase II Transcription Termination	12	66	0.00880269258668499	0.021620317766440435
R-HSA-5693548	Sensing of DNA Double Strand Breaks	3	6	0.010015660721313359	0.024236208538705534
R-HSA-8849470	PTK6 Regulates Cell Cycle	3	6	0.010015660721313359	0.024236208538705534
R-HSA-8857538	PTK6 promotes HIF1A stabilization	3	6	0.010015660721313359	0.024236208538705534
R-HSA-5660668	CLEC7A/inflammasome pathway	3	6	0.010015660721313359	0.024236208538705534
R-HSA-5336415	Uptake and function of diphtheria toxin	3	6	0.010015660721313359	0.024236208538705534
R-HSA-8851907	MET activates PI3K/AKT signaling	3	6	0.010015660721313359	0.024236208538705534
R-HSA-205025	NADE modulates death signalling	3	6	0.010015660721313359	0.024236208538705534
R-HSA-9020956	Interleukin-27 signaling	4	11	0.010462497944770032	0.025053204890712374
R-HSA-8866907	Activation of the TFAP2 (AP-2) family of transcription factors	4	11	0.010462497944770032	0.025053204890712374
R-HSA-376172	DSCAM interactions	4	11	0.010462497944770032	0.025053204890712374
R-HSA-388841	Costimulation by the CD28 family	4	11	0.010462497944770032	0.025053204890712374
R-HSA-390666	Serotonin receptors	4	11	0.010462497944770032	0.025053204890712374
R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	6	23	0.010541106319442614	0.02513648430020931
R-HSA-2029485	Role of phospholipids in phagocytosis	6	23	0.010541106319442614	0.02513648430020931
R-HSA-383280	Nuclear Receptor transcription pathway	10	52	0.010937866412631633	0.025974602019230814
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	8	37	0.010937053061121102	0.025974602019230814
R-HSA-525793	Myogenesis	7	30	0.011125252091149162	0.02631064772896513
R-HSA-3928663	EPHA-mediated growth cone collapse	7	30	0.011125252091149162	0.02631064772896513
R-HSA-5635838	Activation of SMO	5	17	0.0113469987075109	0.02667009737195697
R-HSA-5654704	SHC-mediated cascade:FGFR3	5	17	0.0113469987075109	0.02667009737195697
R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	5	17	0.0113469987075109	0.02667009737195697
R-HSA-4615885	SUMOylation of DNA replication proteins	9	45	0.011976876711795589	0.028093001203332392
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	16	103	0.012760894777831096	0.029870910837086262
R-HSA-5654700	FRS-mediated FGFR2 signaling	6	24	0.013069459757399347	0.030530896826348373
R-HSA-9616222	Transcriptional regulation of granulopoiesis	13	78	0.013504125292924047	0.03148217827435748
R-HSA-5610787	Hedgehog 'off' state	10	54	0.014197227742877405	0.03303087265939226
R-HSA-8984722	Interleukin-35 Signalling	4	12	0.014656044454932779	0.03355385826308962
R-HSA-9673324	WNT5:FZD7-mediated leishmania damping	4	12	0.014656044454932779	0.03355385826308962
R-HSA-170968	Frs2-mediated activation	4	12	0.014656044454932779	0.03355385826308962
R-HSA-446353	Cell-extracellular matrix interactions	4	12	0.014656044454932779	0.03355385826308962
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	5	18	0.014636509071736714	0.03355385826308962
R-HSA-933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	4	12	0.014656044454932779	0.03355385826308962
R-HSA-430116	GP1b-IX-V activation signalling	4	12	0.014656044454932779	0.03355385826308962
R-HSA-9020558	Interleukin-2 signaling	4	12	0.014656044454932779	0.03355385826308962
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	8	39	0.015001462495864717	0.03427624996565106
R-HSA-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	3	7	0.01643070781037919	0.03717164074655805
R-HSA-69563	p53-Dependent G1 DNA Damage Response	3	7	0.01643070781037919	0.03717164074655805
R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	3	7	0.01643070781037919	0.03717164074655805
R-HSA-164843	2-LTR circle formation	3	7	0.01643070781037919	0.03717164074655805
R-HSA-9027277	Erythropoietin activates Phospholipase C gamma (PLCG)	3	7	0.01643070781037919	0.03717164074655805
R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	5	19	0.018508537941254663	0.04146346292699043
R-HSA-3928664	Ephrin signaling	5	19	0.018508537941254663	0.04146346292699043
R-HSA-5654706	FRS-mediated FGFR3 signaling	5	19	0.018508537941254663	0.04146346292699043
R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	5	19	0.018508537941254663	0.04146346292699043
R-HSA-5654719	SHC-mediated cascade:FGFR4	5	19	0.018508537941254663	0.04146346292699043
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	12	73	0.01909994592253085	0.042704947316068005
R-HSA-174411	Polymerase switching on the C-strand of the telomere	6	26	0.019339892006110186	0.04307350705050172
R-HSA-6803529	FGFR2 alternative splicing	6	26	0.019339892006110186	0.04307350705050172
R-HSA-174430	Telomere C-strand synthesis initiation	4	13	0.019774725762963182	0.04353476094072701
R-HSA-203615	eNOS activation	4	13	0.019774725762963182	0.04353476094072701
R-HSA-171007	p38MAPK events	4	13	0.019774725762963182	0.04353476094072701
R-HSA-879415	Advanced glycosylation endproduct receptor signaling	4	13	0.019774725762963182	0.04353476094072701
R-HSA-202670	ERKs are inactivated	4	13	0.019774725762963182	0.04353476094072701
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	4	13	0.019774725762963182	0.04353476094072701
R-HSA-1221632	Meiotic synapsis	11	65	0.01985775164084692	0.043633795272129156
R-HSA-111446	Activation of BIM and translocation to mitochondria 	2	3	0.02036149602229034	0.043735273291324005
