# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-111933	Calmodulin induced events	3	7	0.0012205466393838075	0.004445945553344819
R-HSA-3134963	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 	3	7	0.0012205466393838075	0.004445945553344819
R-HSA-9027277	Erythropoietin activates Phospholipase C gamma (PLCG)	3	7	0.0012205466393838075	0.004445945553344819
R-HSA-8878166	Transcriptional regulation by RUNX2	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	11	111	0.0013180954904026146	0.004659540515888209
R-HSA-844456	The NLRP3 inflammasome	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-937039	IRAK1 recruits IKK complex	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-975144	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-1170546	Prolactin receptor signaling	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	4	15	0.0013153973011795488	0.004659540515888209
R-HSA-176187	Activation of ATR in response to replication stress	6	37	0.0013849622603774976	0.004877918549417804
R-HSA-6803529	FGFR2 alternative splicing	5	26	0.0015870749622695916	0.005569296021444208
R-HSA-202424	Downstream TCR signaling	10	97	0.0016048104856146296	0.0056109797270759675
R-HSA-1169091	Activation of NF-kappaB in B cells	8	66	0.0016559452024651172	0.0057687109234966635
R-HSA-4655427	SUMOylation of DNA methylation proteins	4	16	0.0017074400170586077	0.005883912001230742
R-HSA-1963642	PI3K events in ERBB2 signaling	4	16	0.0017074400170586077	0.005883912001230742
R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	4	16	0.0017074400170586077	0.005883912001230742
R-HSA-917937	Iron uptake and transport	5	27	0.0018944685094269206	0.006505020903336881
R-HSA-9664323	FCGR3A-mediated IL10 synthesis	6	40	0.002099909194233237	0.007184689314555148
R-HSA-936964	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	4	17	0.002173774138380409	0.007291154610155193
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	7	54	0.0021698428851670186	0.007291154610155193
R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	4	17	0.002173774138380409	0.007291154610155193
R-HSA-9604323	Negative regulation of NOTCH4 signaling	7	54	0.0021698428851670186	0.007291154610155193
R-HSA-72689	Formation of a pool of free 40S subunits	10	101	0.0021766912510484187	0.007291154610155193
R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	4	17	0.002173774138380409	0.007291154610155193
R-HSA-69202	Cyclin E associated events during G1/S transition 	5	28	0.002243245776959223	0.0074619078275240825
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	5	28	0.002243245776959223	0.0074619078275240825
R-HSA-8941858	Regulation of RUNX3 expression and activity	7	55	0.002415609709781354	0.00800745364003646
R-HSA-8876725	Protein methylation	4	18	0.0027210466616709216	0.008957947429143446
R-HSA-163560	Triglyceride catabolism	4	18	0.0027210466616709216	0.008957947429143446
R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	3	9	0.002784638595799091	0.009012445185052464
R-HSA-9683610	Maturation of nucleoprotein	3	9	0.002784638595799091	0.009012445185052464
R-HSA-2179392	EGFR Transactivation by Gastrin	3	9	0.002784638595799091	0.009012445185052464
R-HSA-6811555	PI5P Regulates TP53 Acetylation	3	9	0.002784638595799091	0.009012445185052464
R-HSA-8948747	Regulation of PTEN localization	3	9	0.002784638595799091	0.009012445185052464
R-HSA-9609690	HCMV Early Events	11	122	0.002812568040712031	0.009072189168357326
R-HSA-912446	Meiotic recombination	8	72	0.0028961972942985383	0.009279454876046821
R-HSA-1169408	ISG15 antiviral mechanism	8	72	0.0028961972942985383	0.009279454876046821
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	5	30	0.003077477591318247	0.009762329577757883
R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	5	30	0.003077477591318247	0.009762329577757883
R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	5	30	0.003077477591318247	0.009762329577757883
R-HSA-111446	Activation of BIM and translocation to mitochondria 	2	3	0.003360323253564186	0.010520227702334935
R-HSA-3928664	Ephrin signaling	4	19	0.003355747168810077	0.010520227702334935
R-HSA-3371571	HSF1-dependent transactivation	4	19	0.003355747168810077	0.010520227702334935
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	2	3	0.003360323253564186	0.010520227702334935
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	6	44	0.0034480842529129277	0.010759819916255976
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	10	108	0.003564031742053888	0.011085527301583197
R-HSA-5610780	Degradation of GLI1 by the proteasome	7	59	0.0036191481090925674	0.011220530383529709
R-HSA-937042	IRAK2 mediated activation of TAK1 complex	3	10	0.003878830586113291	0.011871947928103938
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	3	10	0.003878830586113291	0.011871947928103938
R-HSA-2465910	MASTL Facilitates Mitotic Progression	3	10	0.003878830586113291	0.011871947928103938
R-HSA-110056	MAPK3 (ERK1) activation	3	10	0.003878830586113291	0.011871947928103938
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	7	60	0.003981008338635119	0.012145878943988676
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	8	76	0.00406069741100116	0.0122653193830496
R-HSA-5625900	RHO GTPases activate CIT	4	20	0.004084172111892299	0.0122653193830496
R-HSA-5627117	RHO GTPases Activate ROCKs	4	20	0.004084172111892299	0.0122653193830496
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	4	20	0.004084172111892299	0.0122653193830496
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	4	20	0.004084172111892299	0.0122653193830496
R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	5	32	0.004114925239709669	0.012319057436380822
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	10	112	0.004626711763601484	0.013765185930218079
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	10	112	0.004626711763601484	0.013765185930218079
R-HSA-68962	Activation of the pre-replicative complex	5	33	0.004717698652787067	0.0139063240288308
R-HSA-5357905	Regulation of TNFR1 signaling	5	33	0.004717698652787067	0.0139063240288308
R-HSA-9022692	Regulation of MECP2 expression and activity	5	33	0.004717698652787067	0.0139063240288308
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	4	21	0.004912393835753358	0.014435807652305881
R-HSA-9020956	Interleukin-27 signaling	3	11	0.005200589987587706	0.014827872643181614
R-HSA-9014325	TICAM1,TRAF6-dependent induction of TAK1 complex	3	11	0.005200589987587706	0.014827872643181614
R-HSA-9645460	Alpha-protein kinase 1 signaling pathway	3	11	0.005200589987587706	0.014827872643181614
R-HSA-1502540	Signaling by Activin	3	11	0.005200589987587706	0.014827872643181614
R-HSA-5655291	Signaling by FGFR4 in disease	3	11	0.005200589987587706	0.014827872643181614
R-HSA-8875555	MET activates RAP1 and RAC1	3	11	0.005200589987587706	0.014827872643181614
R-HSA-5625970	RHO GTPases activate KTN1	3	11	0.005200589987587706	0.014827872643181614
R-HSA-193692	Regulated proteolysis of p75NTR	3	11	0.005200589987587706	0.014827872643181614
R-HSA-5675482	Regulation of necroptotic cell death	3	11	0.005200589987587706	0.014827872643181614
R-HSA-1059683	Interleukin-6 signaling	3	11	0.005200589987587706	0.014827872643181614
R-HSA-3214841	PKMTs methylate histone lysines	7	63	0.005232231046777547	0.014873820008346852
R-HSA-9615710	Late endosomal microautophagy	5	34	0.005380644224465722	0.015160756373641652
R-HSA-432720	Lysosome Vesicle Biogenesis	5	34	0.005380644224465722	0.015160756373641652
R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	5	34	0.005380644224465722	0.015160756373641652
R-HSA-8984722	Interleukin-35 Signalling	3	12	0.00676175868610765	0.018144999499414928
R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	2	4	0.00657009615751157	0.018144999499414928
R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	2	4	0.00657009615751157	0.018144999499414928
R-HSA-9673324	WNT5:FZD7-mediated leishmania damping	3	12	0.00676175868610765	0.018144999499414928
R-HSA-170968	Frs2-mediated activation	3	12	0.00676175868610765	0.018144999499414928
R-HSA-446353	Cell-extracellular matrix interactions	3	12	0.00676175868610765	0.018144999499414928
R-HSA-264870	Caspase-mediated cleavage of cytoskeletal proteins	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9683683	Maturation of protein E	2	4	0.00657009615751157	0.018144999499414928
R-HSA-419408	Lysosphingolipid and LPA receptors	3	12	0.00676175868610765	0.018144999499414928
R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	3	12	0.00676175868610765	0.018144999499414928
R-HSA-2029481	FCGR activation	3	12	0.00676175868610765	0.018144999499414928
R-HSA-210990	PECAM1 interactions	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9673767	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9673770	Signaling by PDGFRA extracellular domain mutants	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	3	12	0.00676175868610765	0.018144999499414928
R-HSA-9652169	Signaling by MAP2K mutants	2	4	0.00657009615751157	0.018144999499414928
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	4	23	0.006891240779962135	0.018287558634913367
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	4	23	0.006891240779962135	0.018287558634913367
R-HSA-171319	Telomere Extension By Telomerase	4	23	0.006891240779962135	0.018287558634913367
R-HSA-2029485	Role of phospholipids in phagocytosis	4	23	0.006891240779962135	0.018287558634913367
R-HSA-5628897	TP53 Regulates Metabolic Genes	8	83	0.006930665920387479	0.018341375557268523
R-HSA-168638	NOD1/2 Signaling Pathway	5	37	0.0077608402570143705	0.020481776766445636
R-HSA-937041	IKK complex recruitment mediated by RIP1	4	24	0.008052670314213684	0.021135501811004685
R-HSA-9660826	Purinergic signaling in leishmaniasis infection	4	24	0.008052670314213684	0.021135501811004685
R-HSA-428540	Activation of RAC1	3	13	0.008572167767217708	0.022255113065025922
R-HSA-879415	Advanced glycosylation endproduct receptor signaling	3	13	0.008572167767217708	0.022255113065025922
R-HSA-180336	SHC1 events in EGFR signaling	3	13	0.008572167767217708	0.022255113065025922
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	3	13	0.008572167767217708	0.022255113065025922
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	6	53	0.008699818401301363	0.02246476018449247
R-HSA-3232142	SUMOylation of ubiquitinylation proteins	5	38	0.008694518984440083	0.02246476018449247
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	13	182	0.008944825217446436	0.023035329457832487
R-HSA-68949	Orc1 removal from chromatin	7	70	0.009277194121770803	0.023827217074145923
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	4	25	0.009335470759936182	0.023912783390424765
R-HSA-6783310	Fanconi Anemia Pathway	5	39	0.009703079434764434	0.024788133596011543
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	3	14	0.010639791038842073	0.02636483582384806
R-HSA-8952158	RUNX3 regulates BCL2L11 (BIM) transcription	2	5	0.01070555442116586	0.02636483582384806
R-HSA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	2	5	0.01070555442116586	0.02636483582384806
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	3	14	0.010639791038842073	0.02636483582384806
R-HSA-2691232	Constitutive Signaling by NOTCH1 HD Domain Mutants	3	14	0.010639791038842073	0.02636483582384806
R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	2	5	0.01070555442116586	0.02636483582384806
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	3	14	0.010639791038842073	0.02636483582384806
R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	3	14	0.010639791038842073	0.02636483582384806
R-HSA-3134975	Regulation of innate immune responses to cytosolic DNA	3	14	0.010639791038842073	0.02636483582384806
R-HSA-156842	Eukaryotic Translation Elongation	2	5	0.01070555442116586	0.02636483582384806
R-HSA-9006335	Signaling by Erythropoietin	2	5	0.01070555442116586	0.02636483582384806
R-HSA-8983432	Interleukin-15 signaling	3	14	0.010639791038842073	0.02636483582384806
R-HSA-8869496	TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	2	5	0.01070555442116586	0.02636483582384806
R-HSA-163685	Integration of energy metabolism	2	5	0.01070555442116586	0.02636483582384806
R-HSA-445355	Smooth Muscle Contraction	5	40	0.010789246612007287	0.02650281603667431
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	7	73	0.011574128344008934	0.028358094510385057
R-HSA-912526	Interleukin receptor SHC signaling	4	27	0.012283365906637195	0.030019042190200084
R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	3	15	0.012970889473388147	0.03137907099875213
R-HSA-6785631	ERBB2 Regulates Cell Motility	3	15	0.012970889473388147	0.03137907099875213
R-HSA-5099900	WNT5A-dependent internalization of FZD4	3	15	0.012970889473388147	0.03137907099875213
R-HSA-975110	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	3	15	0.012970889473388147	0.03137907099875213
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	7	76	0.014256920733203894	0.03440335028314693
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	6	59	0.014429722466444694	0.03473284955490959
R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	3	16	0.015570147040140704	0.035812404455505355
R-HSA-392517	Rap1 signalling	3	16	0.015570147040140704	0.035812404455505355
R-HSA-8849470	PTK6 Regulates Cell Cycle	2	6	0.015700636608885436	0.035812404455505355
R-HSA-9032845	Activated NTRK2 signals through CDK5	2	6	0.015700636608885436	0.035812404455505355
R-HSA-391160	Signal regulatory protein family interactions	3	16	0.015570147040140704	0.035812404455505355
R-HSA-8857538	PTK6 promotes HIF1A stabilization	2	6	0.015700636608885436	0.035812404455505355
R-HSA-1181150	Signaling by NODAL	3	16	0.015570147040140704	0.035812404455505355
R-HSA-1963640	GRB2 events in ERBB2 signaling	3	16	0.015570147040140704	0.035812404455505355
R-HSA-5660668	CLEC7A/inflammasome pathway	2	6	0.015700636608885436	0.035812404455505355
R-HSA-193670	p75NTR negatively regulates cell cycle via SC1	2	6	0.015700636608885436	0.035812404455505355
R-HSA-5336415	Uptake and function of diphtheria toxin	2	6	0.015700636608885436	0.035812404455505355
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	3	16	0.015570147040140704	0.035812404455505355
R-HSA-3065679	SUMO is proteolytically processed	2	6	0.015700636608885436	0.035812404455505355
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	2	6	0.015700636608885436	0.035812404455505355
R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	3	16	0.015570147040140704	0.035812404455505355
R-HSA-8851907	MET activates PI3K/AKT signaling	2	6	0.015700636608885436	0.035812404455505355
R-HSA-176417	Phosphorylation of Emi1	2	6	0.015700636608885436	0.035812404455505355
R-HSA-9603381	Activated NTRK3 signals through PI3K	2	6	0.015700636608885436	0.035812404455505355
R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	2	6	0.015700636608885436	0.035812404455505355
R-HSA-3656532	TGFBR1 KD Mutants in Cancer	2	6	0.015700636608885436	0.035812404455505355
R-HSA-9022535	Loss of phosphorylation of MECP2 at T308	2	6	0.015700636608885436	0.035812404455505355
R-HSA-5674499	Negative feedback regulation of MAPK pathway	2	6	0.015700636608885436	0.035812404455505355
R-HSA-9616222	Transcriptional regulation of granulopoiesis	7	78	0.016275554783994922	0.03703558547046826
R-HSA-525793	Myogenesis	4	30	0.017720329121070678	0.04013256571627827
R-HSA-3928663	EPHA-mediated growth cone collapse	4	30	0.017720329121070678	0.04013256571627827
R-HSA-5635838	Activation of SMO	3	17	0.018440798376214866	0.0414701522169339
R-HSA-450604	KSRP (KHSRP) binds and destabilizes mRNA	3	17	0.018440798376214866	0.0414701522169339
R-HSA-432142	Platelet sensitization by LDL	3	17	0.018440798376214866	0.0414701522169339
R-HSA-1912408	Pre-NOTCH Transcription and Translation	7	80	0.018488856438996535	0.04148085355634352
R-HSA-437239	Recycling pathway of L1	5	46	0.019076437830103994	0.0426991295356066
R-HSA-69563	p53-Dependent G1 DNA Damage Response	2	7	0.02149267259684892	0.04688931807997659
R-HSA-1489509	DAG and IP3 signaling	2	7	0.02149267259684892	0.04688931807997659
R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	2	7	0.02149267259684892	0.04688931807997659
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	3	18	0.021584748719488178	0.04688931807997659
R-HSA-170984	ARMS-mediated activation	2	7	0.02149267259684892	0.04688931807997659
R-HSA-9027283	Erythropoietin activates STAT5	2	7	0.02149267259684892	0.04688931807997659
R-HSA-428543	Inactivation of CDC42 and RAC1	2	7	0.02149267259684892	0.04688931807997659
R-HSA-9028335	Activated NTRK2 signals through PI3K	2	7	0.02149267259684892	0.04688931807997659
R-HSA-444257	RSK activation	2	7	0.02149267259684892	0.04688931807997659
R-HSA-210993	Tie2 Signaling	3	18	0.021584748719488178	0.04688931807997659
R-HSA-9637628	Modulation by Mtb of host immune system	2	7	0.02149267259684892	0.04688931807997659
R-HSA-163767	PP2A-mediated dephosphorylation of key metabolic factors	2	7	0.02149267259684892	0.04688931807997659
R-HSA-75893	TNF signaling	2	7	0.02149267259684892	0.04688931807997659
R-HSA-5655302	Signaling by FGFR1 in disease	4	32	0.022059912073830477	0.04781311259441086
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	6	65	0.022372105010851438	0.048380308353037645
